geneId,geneName,numEntries
4638,MYLK,13
378938,MALAT1,13
4099,MAG,13
3857,KRT9,13
3931,LCAT,13
3868,KRT16,13
9786,KIAA0586,13
11141,IL1RAPL1,13
5307,PITX1,13
5277,PIGA,13
5184,PEPD,13
5142,PDE4B,13
10846,PDE10A,13
5133,PDCD1,13
55193,PBRM1,13
5447,POR,13
11128,POLR3A,13
5336,PLCG2,13
80207,OPA3,13
54888,NSUN2,13
55768,NGLY1,13
4830,NME1,13
91624,NEXN,13
29072,SETD2,13
10483,SEC23B,13
57190,SELENON,13
4068,SH2D1A,13
10560,SLC19A2,13
9197,SLC33A1,13
79581,SLC52A2,13
5860,QDPR,13
10235,RASGRP2,13
8643,PTCH2,13
6005,RHAG,13
65055,REEP1,13
57674,RNF213,12
6135,RPL11,12
5747,PTK2,12
8000,PSCA,12
5890,RAD51B,12
10111,RAD50,12
340024,SLC6A19,12
6535,SLC6A8,12
113235,SLC46A1,12
8671,SLC4A4,12
6473,SHOX,12
147912,SIX5,12
23064,SETX,12
10801,SEPTIN9,12
54809,SAMD9,12
23314,SATB2,12
4694,NDUFA1,12
4705,NDUFA10,12
4695,NDUFA2,12
4684,NCAM1,12
4998,ORC1,12
51196,PLCE1,12
128674,PROKR2,12
5627,PROS1,12
100750225,PCAT1,12
100131801,PET100,12
5213,PFKM,12
63895,PIEZO2,12
8301,PICALM,12
112752,IFT43,12
9742,IFT140,12
3508,IGHMBP2,12
55699,IARS2,12
3416,IDE,12
3439,IFNA1,12
3456,IFNB1,12
3313,HSPA9,12
27429,HTRA2,12
54768,HYDIN,12
3777,KCNK3,12
3679,ITGA7,12
3712,IVD,12
3872,KRT17,12
8085,KMT2D,12
4149,MAX,12
51360,MBTPS2,12
84700,MYO18B,12
51168,MYO15A,12
4615,MYD88,12
4544,MTNR1B,12
4547,MTTP,12
4323,MMP14,12
8076,MFAP5,12
256471,MFSD8,12
406906,MIR122,12
400765,MIR137HG,12
129563,DIS3L2,12
81704,DOCK8,12
285489,DOK7,12
92749,DRC1,12
1947,EFNB1,12
9451,EIF2AK3,12
50506,DUOX2,12
10913,EDAR,12
128178,EDARADD,12
1584,CYP11B1,12
1727,CYB5R3,12
1591,CYP24A1,12
8450,CUL4B,12
55526,DHTKD1,12
51473,DCDC2,12
81494,CFHR5,12
4179,CD46,12
23607,CD2AP,12
1292,COL6A2,12
1293,COL6A3,12
10686,CLDN16,12
4513,COX2,12
1415,CRYBB2,12
490,ATP2B1,12
27077,B9D1,12
567,B2M,12
79738,BBS10,12
10295,BCKDK,12
658,BMPR1B,12
721,C4B,12
11132,CAPN10,12
54840,APTX,12
10058,ABCB6,12
102,ADAM10,12
55289,ACOXL,12
229,ALDOB,12
3899,AFF3,12
2353,FOS,12
9638,FEZ1,12
92579,G6PC3,12
2554,GABRA1,12
2555,GABRA2,12
2033,EP300,12
10117,ENAM,12
8518,ELP1,12
2070,EYA4,12
57531,HACE1,12
2969,GTF2I,12
3105,HLA-A,12
10363,HMG20A,12
10020,GNE,12
2799,GNS,12
29899,GPSM2,12
9573,GDF3,12
7412,VCAM1,12
79650,USB1,12
7332,UBE2L3,12
23025,UNC13A,12
55135,WRAP53,12
80326,WNT10A,12
7476,WNT7A,12
6786,STIM1,12
64220,STRA6,12
8831,SYNGAP1,12
6926,TBX3,12
8557,TCAP,12
6678,SPARC,12
84464,SLX4,12
8243,SMC1A,12
23347,SMCHD1,12
4591,TRIM37,12
123016,TTC8,12
203062,TSNARE1,12
7170,TPM3,12
8792,TNFRSF11A,12
6949,TCOF1,12
6929,TCF3,12
26011,TENM4,12
10342,TFG,12
51259,TMEM216,12
55654,TMEM127,12
79188,TMEM43,11
7020,TFAP2A,11
79867,TCTN2,11
26123,TCTN3,11
7037,TFRC,11
7084,TK2,11
7225,TRPC6,11
4567,TRNL1,11
57152,SLURP1,11
11262,SP140,11
10290,SPEG,11
285362,SUMF1,11
6872,TAF1,11
10273,STUB1,11
10413,YAP1,11
7531,YWHAE,11
51530,ZC3HC1,11
23503,ZFYVE26,11
51807,TUBA8,11
10381,TUBB3,11
9217,VAPB,11
9897,WASHC5,11
51057,WDPCP,11
7444,VRK2,11
2917,GRM7,11
2911,GRM1,11
3081,HGD,11
3166,HMX1,11
8091,HMGA2,11
3039,HBA1,11
2934,GSN,11
2936,GSR,11
2982,GUCY1A1,11
2992,GYG1,11
57724,EPG5,11
2118,ETV4,11
2592,GALT,11
2584,GALK1,11
2299,FOXI1,11
668,FOXL2,11
2517,FUCA1,11
81608,FIP1L1,11
189,AGXT,11
375790,AGRN,11
100,ADA,11
85365,ALG2,11
114781,BTBD9,11
26005,C2CD3,11
768,CA9,11
774,CACNA1B,11
785,CACNB4,11
683,BST1,11
624,BDKRB2,11
388552,BLOC1S3,11
55024,BANK1,11
126792,B3GALT6,11
23545,ATP6V0A2,11
10159,ATP6AP2,11
1476,CSTB,11
1363,CPE,11
916,CD3E,11
1116,CHI3L1,11
1129,CHRM2,11
4166,CHST6,11
10518,CIB2,11
80067,DCAF17,11
163486,DENND1B,11
10664,CTCF,11
1548,CYP2A6,11
282706,DAOA-AS1,11
9420,CYP7B1,11
1892,ECHS1,11
1896,EDA,11
23312,DMXL2,11
1767,DNAH5,11
4322,MMP13,11
4644,MYO5A,11
92935,MARS2,11
4214,MAP3K1,11
4194,MDM4,11
54585,LZTFL1,11
4046,LSP1,11
4049,LTA,11
4015,LOX,11
3972,LHB,11
8022,LHX3,11
57158,JPH2,11
64423,INF2,11
3776,KCNK2,11
3728,JUP,11
10984,KCNQ1OT1,11
219844,HYLS1,11
3198,HOXA1,11
84343,HPS3,11
55764,IFT122,11
90865,IL33,11
9780,PIEZO1,11
142,PARP1,11
5058,PAK1,11
63976,PRDM16,11
84152,PPP1R1B,11
5321,PLA2G4A,11
84197,POMK,11
5426,POLE,11
64359,NXN,11
8106,PABPN1,11
4900,NRGN,11
4747,NEFL,11
5818,NECTIN1,11
23327,NEDD4L,11
6299,SALL1,11
949,SCARB1,11
9294,S1PR2,11
5268,SERPINB5,11
6448,SGSH,11
6505,SLC1A1,11
6557,SLC12A1,11
60482,SLC5A7,11
55630,SLC39A4,11
81031,SLC2A10,11
5915,RARB,11
29968,PSAT1,11
5696,PSMB8,11
256297,PTF1A,11
5789,PTPRD,11
6102,RP2,11
6125,RPL5,11
54894,RNF43,11
4920,ROR2,11
10535,RNASEH2A,11
1827,RCAN1,11
5959,RDH5,10
6049,RNF6,10
80324,PUS1,10
5917,RARS1,10
282996,RBM20,10
6517,SLC2A4,10
55532,SLC30A10,10
10599,SLCO1B1,10
57468,SLC12A5,10
26503,SLC17A5,10
10165,SLC25A13,10
80704,SLC19A3,10
6575,SLC20A2,10
8910,SGCE,10
54949,SDHAF2,10
91942,NDUFAF2,10
54539,NDUFB11,10
80224,NUBPL,10
55690,PACS1,10
5000,ORC4,10
25886,POC1A,10
285848,PNPLA1,10
9533,POLR1C,10
5625,PRODH,10
5116,PCNT,10
5824,PEX19,10
26160,IFT172,10
3620,IDO1,10
3375,IAPP,10
200205,IBA57,10
3299,HSF4,10
26128,KIFBP,10
9992,KCNE2,10
3769,KCNJ13,10
3778,KCNMA1,10
10161,LPAR6,10
3998,LMAN1,10
56203,LMOD3,10
10661,KLF1,10
131377,KLHL40,10
121391,KRT74,10
9935,MAFB,10
9863,MAGI2,10
987,LRBA,10
220074,LRTOMT,10
64087,MCCC2,10
4626,MYH8,10
79784,MYH14,10
4552,MTRR,10
2660,MSTN,10
4358,MPV17,10
4361,MRE11,10
407975,MIR17HG,10
1758,DMP1,10
25778,DSTYK,10
1798,DPAGT1,10
124454,EARS2,10
440275,EIF2AK4,10
8890,EIF2B4,10
8892,EIF2B2,10
55157,DARS2,10
79848,CSPP1,10
54205,CYCS,10
1718,DHCR24,10
1610,DAO,10
1063,CENPF,10
755,CFAP410,10
959,CD40LG,10
29126,CD274,10
27235,COQ2,10
1438,CSF2RA,10
149461,CLDN19,10
1203,CLN5,10
1299,COL9A3,10
1308,COL17A1,10
1296,COL8A2,10
476,ATP1A1,10
650,BMP2,10
623,BDKRB1,10
54880,BCOR,10
93233,CCDC114,10
6361,CCL17,10
56172,ANKH,10
301,ANXA1,10
3730,ANOS1,10
345,APOC3,10
9582,APOBEC3B,10
200894,ARL13B,10
9048,ARTN,10
55210,ATAD3A,10
22926,ATF6,10
81794,ADAMTS10,10
72,ACTG2,10
27034,ACAD8,10
36,ACADSB,10
501,ALDH7A1,10
9049,AIP,10
175,AGA,10
60681,FKBP10,10
26291,FGF21,10
2313,FLI1,10
2244,FGB,10
55294,FBXW7,10
114907,FBXO32,10
80144,FRAS1,10
2305,FOXM1,10
2308,FOXO1,10
2290,FOXG1,10
2521,FUS,10
2524,FUT2,10
2130,EWSR1,10
63901,FAM111A,10
10516,FBLN5,10
2984,GUCY2C,10
2902,GRIN1,10
57822,GRHL3,10
9380,GRHPR,10
51206,GP6,10
2773,GNAI3,10
2729,GCLC,10
9247,GCM2,10
2671,GFER,10
30813,VSX1,10
29089,UBE2T,10
7319,UBE2A,10
7545,ZIC1,10
167465,ZNF366,10
134430,WDR36,10
55112,WDR60,10
11152,WDR45,10
6812,STXBP1,10
8803,SUCLA2,10
6777,STAT5B,10
10735,STAG2,10
6862,TBXT,10
9496,TBX4,10
128637,TBC1D20,10
6905,TBCE,10
6689,SPIB,10
6715,SRD5A1,10
6712,SPTBN2,10
6671,SP4,10
6655,SOS2,10
56916,SMARCAD1,10
7292,TNFSF4,10
7136,TNNI2,10
9414,TJP2,10
7007,TECTA,10
65062,TMEM237,10
11322,TMC6,10
54499,TMCO1,9
164656,TMPRSS6,9
6938,TCF12,9
7018,TF,9
7021,TFAP2B,9
7072,TIA1,9
943,TNFRSF8,9
23534,TNPO3,9
10293,TRAIP,9
7227,TRPS1,9
162514,TRPV3,9
57217,TTC7A,9
9652,TTC37,9
7846,TUBA1A,9
50485,SMARCAL1,9
6615,SNAI1,9
6638,SNRPN,9
9517,SPTLC2,9
93627,TBCK,9
29110,TBK1,9
30009,TBX21,9
6888,TALDO1,9
6756,SSX1,9
65266,WNK4,9
54361,WNT4,9
51067,YARS2,9
7535,ZAP70,9
7515,XRCC1,9
203068,TUBB,9
54986,ULK4,9
26276,VPS33B,9
63894,VIPAS39,9
157680,VPS13B,9
131669,UROC1,9
2677,GGCX,9
2760,GM2A,9
2743,GLRB,9
2641,GCG,9
2774,GNAL,9
2780,GNAT2,9
2823,GPM6A,9
156,GRK2,9
2916,GRM6,9
9759,HDAC4,9
10456,HAX1,9
220296,HEPACAM,9
55869,HDAC8,9
3098,HK1,9
79633,FAT4,9
10667,FARS2,9
51010,EXOSC3,9
2035,EPB41,9
2588,GALNS,9
2303,FOXC2,9
341640,FREM2,9
356,FASLG,9
155,ADRB3,9
8659,ALDH4A1,9
55750,AGK,9
57505,AARS2,9
51,ACOX1,9
81,ACTN4,9
54,ACP5,9
90,ACVR1,9
55130,ARMC4,9
23568,ARL2BP,9
361,AQP4,9
362,AQP5,9
10239,AP3S2,9
63982,ANO3,9
255239,ANKK1,9
8905,AP1S2,9
286,ANK1,9
271,AMPD2,9
275,AMT,9
115948,CCDC151,9
781,CACNA2D1,9
8912,CACNA1H,9
763,CA5A,9
767,CA8,9
633,BGN,9
91574,C12orf65,9
498,ATP5F1A,9
11285,B4GALT7,9
27241,BBS9,9
8292,COLQ,9
1303,COL12A1,9
80347,COASY,9
23562,CLDN14,9
1437,CSF2,9
1427,CRYGS,9
1417,CRYBB3,9
4514,COX3,9
286204,CRB2,9
919,CD247,9
960,CD44,9
940,CD28,9
3732,CD82,9
55997,CFC1,9
153241,CEP120,9
22858,CILK1,9
1147,CHUK,9
113189,CHST14,9
83479,DDX59,9
10522,DEAF1,9
8526,DGKE,9
8029,CUBN,9
1594,CYP27B1,9
1828,DSG1,9
1816,DRD5,9
1747,DLX3,9
10683,DLL3,9
1737,DLAT,9
1776,DNASE1L3,9
131118,DNAJC19,9
375056,MIA3,9
4281,MID1,9
23417,MLYCD,9
4288,MKI67,9
4314,MMP3,9
123263,MTFMT,9
64419,MTMR14,9
4582,MUC1,9
4604,MYBPC1,9
4645,MYO5B,9
56922,MCCC1,9
23389,MED13L,9
4211,MEIS1,9
6885,MAP3K7,9
4155,MBP,9
23639,LRRC6,9
23175,LPIN1,9
9663,LPIN2,9
4094,MAF,9
4129,MAOB,9
112802,KRT71,9
55975,KLHL7,9
688,KLF5,9
389421,LIN28B,9
4004,LMO1,9
59352,LGR6,9
9211,LGI1,9
200879,LIPH,9
11155,LDB3,9
23592,LEMD3,9
3958,LGALS3,9
400359,LINC02694,9
3758,KCNJ1,9
23522,KAT6B,9
9657,IQCB1,9
3702,ITK,9
9445,ITM2B,9
3689,ITGB2,9
3315,HSPB1,9
3357,HTR2B,9
112817,HOGA1,9
10481,HOXB13,9
3122,HLA-DRA,9
8100,IFT88,9
3560,IL2RB,9
3561,IL2RG,9
3547,IGSF1,9
8799,PEX11B,9
8864,PER2,9
5236,PGM1,9
23187,PHLDB1,9
5293,PIK3CD,9
93183,PIGM,9
5551,PRF1,9
5533,PPP3CC,9
7941,PLA2G7,9
23236,PLCB1,9
5352,PLOD2,9
60506,NYX,9
100506658,OCLN,9
84876,ORAI1,9
4901,NRL,9
4916,NTRK3,9
4720,NDUFS2,9
4791,NFKB2,9
1463,NCAN,9
199713,NLRP7,9
54413,NLGN3,9
10577,NPC2,9
9722,NOS1AP,9
4929,NR4A2,9
644096,SDHAF1,9
6443,SGCB,9
6281,S100A10,9
862,RUNX1T1,9
22800,RRAS2,9
116085,SLC22A12,9
6499,SKIV2L,9
64374,SIL1,9
8879,SGPL1,9
6529,SLC6A1,9
91137,SLC25A46,9
10125,RASGRP1,9
5657,PRTN3,9
57716,PRX,9
10594,PRPF8,9
646960,PRSS56,9
84153,RNASEH2C,9
6204,RPS10,9
145226,RDH12,9
54463,RETREG1,9
222546,RFX6,9
54101,RIPK4,8
6037,RNASE3,8
6218,RPS17,8
100151683,RNU4ATAC,8
5645,PRSS2,8
5820,PVT1,8
8438,RAD54L,8
6536,SLC6A9,8
9152,SLC6A5,8
55065,SLC52A1,8
6524,SLC5A2,8
114798,SLITRK1,8
6548,SLC9A1,8
6452,SH3BP2,8
79628,SH3TC2,8
6566,SLC16A1,8
6317,SERPINB3,8
6341,SCO1,8
4886,NPY1R,8
159296,NKX2-3,8
123606,NIPA1,8
4535,ND1,8
51594,NBAS,8
4790,NFKB1,8
9148,NEURL1,8
4726,NDUFS6,8
7468,NSD2,8
23165,NUP205,8
23636,NUP62,8
23594,ORC6,8
94103,ORMDL3,8
4978,OPCML,8
4928,NUP98,8
5034,P4HB,8
54681,P4HTM,8
64805,P2RY12,8
10733,PLK4,8
57449,PLEKHG5,8
9842,PLEKHM1,8
5332,PLCB4,8
5329,PLAUR,8
55703,POLR3B,8
25913,POT1,8
4860,PNP,8
56983,POGLUT1,8
11232,POLG2,8
11107,PRDM5,8
639,PRDM1,8
5580,PRKCD,8
23556,PIGN,8
5296,PIK3R2,8
5294,PIK3CG,8
5238,PGM3,8
5196,PF4,8
5122,PCSK1,8
8050,PDHX,8
5095,PCCA,8
3492,IGH,8
11234,HPS5,8
3363,HTR7,8
3373,HYAL1,8
29851,ICOS,8
3284,HSD3B2,8
3654,IRAK1,8
3756,KCNH1,8
3763,KCNJ6,8
3982,LIM2,8
3859,KRT12,8
83938,LRMDA,8
5595,MAPK3,8
4208,MEF2C,8
133686,NADK2,8
4650,MYO9B,8
4593,MUSK,8
118856,MMP21,8
51338,MS4A4A,8
83552,MFRP,8
406938,MIR146A,8
2315,MLANA,8
406984,MIR200B,8
406985,MIR200C,8
134218,DNAJC21,8
1749,DLX5,8
1750,DLX6,8
55172,DNAAF2,8
1829,DSG2,8
8818,DPM2,8
1968,EIF2S3,8
9343,EFTUD2,8
1585,CYP11B2,8
1512,CTSH,8
23586,DDX58,8
160851,DGKH,8
79947,DHDDS,8
9469,CHST3,8
1120,CHKB,8
10878,CFHR3,8
977,CD151,8
990,CDC6,8
1380,CR2,8
56997,COQ8A,8
57017,COQ9,8
1428,CRYM,8
9244,CRLF1,8
9076,CLDN1,8
10978,CLP1,8
81570,CLPB,8
1269,CNR2,8
1267,CNP,8
10466,COG5,8
1290,COL5A2,8
1284,COL4A2,8
594,BCKDHB,8
56244,BTNL2,8
8678,BECN1,8
9210,BMP15,8
9254,CACNA2D2,8
801,CALM1,8
114902,C1QTNF5,8
388389,CCDC103,8
6352,CCL5,8
137196,CCDC26,8
85478,CCDC65,8
284119,CAVIN1,8
242,ALOX12B,8
79796,ALG9,8
270,AMPD1,8
84909,AOPEP,8
84168,ANTXR1,8
8943,AP3D1,8
11154,AP4S1,8
54507,ADAMTSL4,8
8086,AAAS,8
22,ABCB7,8
21,ABCA3,8
65057,ACD,8
8540,AGPS,8
204,AK2,8
10000,AKT3,8
6718,AKR1D1,8
150,ADRA2A,8
2215,FCGR3B,8
2247,FGF2,8
2561,GABRB2,8
2550,GABBR1,8
1969,EPHA2,8
27436,EML4,8
2050,EPHB4,8
2203,FBP1,8
57697,FANCM,8
2152,F3,8
84668,FAM126A,8
56975,FAM20C,8
3190,HNRNPK,8
3192,HNRNPU,8
3048,HBG2,8
2886,GRB7,8
440435,GPR179,8
2779,GNAT1,8
2768,GNA12,8
10681,GNB5,8
2796,GNRH1,8
92344,GORAB,8
9570,GOSR2,8
7389,UROD,8
7390,UROS,8
8239,USP9X,8
7443,VRK1,8
55759,WDR12,8
7305,TYROBP,8
7528,YY1,8
64131,XYLT1,8
331,XIAP,8
7471,WNT1,8
89891,WDR34,8
8869,ST3GAL5,8
6750,SST,8
79783,SUGCT,8
252983,STXBP4,8
6901,TAZ,8
6916,TBXAS1,8
9095,TBX19,8
6908,TBP,8
79718,TBL1XR1,8
6697,SPR,8
727676,SNORD118,8
116461,TSEN15,8
84676,TRIM63,8
7138,TNNT1,8
7052,TGM2,8
7066,THPO,8
7030,TFE3,8
3371,TNC,8
100289255,TMEM238L,8
54968,TMEM70,8
84314,TMEM107,8
147138,TMC8,7
7010,TEK,7
6997,TDGF1,7
7172,TPMT,7
60684,TRAPPC11,7
6399,TRAPPC2,7
9321,TRIP11,7
9319,TRIP13,7
140803,TRPM6,7
4308,TRPM1,7
55687,TRMU,7
10102,TSFM,7
54902,TTC19,7
9342,SNAP29,7
6603,SMARCD2,7
6586,SLIT3,7
4087,SMAD2,7
64093,SMOC1,7
9126,SMC3,7
10558,SPTLC1,7
8405,SPOP,7
11005,SPINK5,7
6651,SON,7
6649,SOD3,7
54345,SOX18,7
6911,TBX6,7
79933,SYNPO2L,7
8867,SYNJ1,7
8224,SYN3,7
8802,SUCLG1,7
6776,STAT5A,7
6487,ST3GAL3,7
6480,ST6GAL1,7
284403,WDR62,7
84942,WDR73,7
7498,XDH,7
7480,WNT10B,7
26137,ZBTB20,7
346171,ZFP57,7
51364,ZMYND10,7
84627,ZNF469,7
29914,UBIAD1,7
197131,UBR1,7
54887,UHRF1BP1,7
7284,TUFM,7
55717,WDR11,7
7436,VLDLR,7
55737,VPS35,7
55275,VPS53,7
7391,USF1,7
57654,UVSSA,7
57688,ZSWIM6,7
2798,GNRHR,7
84572,GNPTG,7
59345,GNB4,7
2852,GPER1,7
2782,GNB1,7
2890,GRIA1,7
157,GRK3,7
79977,GRHL2,7
2898,GRIK2,7
23426,GRIP1,7
57704,GBA2,7
2622,GAS8,7
2619,GAS1,7
9518,GDF15,7
2673,GFPT1,7
51218,GLRX5,7
2741,GLRA1,7
84662,GLIS2,7
2672,GFI1,7
9734,HDAC9,7
3159,HMGA1,7
9464,HAND2,7
23438,HARS2,7
3020,H3-3A,7
346007,EYS,7
7430,EZR,7
2057,EPOR,7
64167,ERAP2,7
2020,EN2,7
9568,GABBR2,7
7976,FZD3,7
2580,GAK,7
2346,FOLH1,7
2259,FGF14,7
2254,FGF9,7
55612,FERMT1,7
2237,FEN1,7
26235,FBXL4,7
158,ADSL,7
231,AKR1B1,7
7915,ALDH5A1,7
4329,ALDH6A1,7
9255,AIMP1,7
186,AGTR2,7
43,ACHE,7
79719,AAGAB,7
16,AARS1,7
8754,ADAM9,7
50,ACO2,7
197322,ACSF3,7
10297,APC2,7
196527,ANO6,7
1175,AP2S1,7
59344,ALOXE3,7
8092,ALX1,7
139285,AMER1,7
259266,ASPM,7
100506742,CASP12,7
842,CASP9,7
124093,CCDC78,7
339829,CCDC39,7
55036,CCDC40,7
114904,C1QTNF6,7
113246,C12orf57,7
84529,C15orf41,7
23299,BICD2,7
146227,BEAN1,7
23774,BRD1,7
55212,BBS7,7
10134,BCAP31,7
92482,BBIP1,7
26229,B3GAT3,7
145173,B3GLCT,7
1822,ATN1,7
4508,ATP6,7
525,ATP6V1B1,7
1288,COL4A6,7
25839,COG4,7
1259,CNGA1,7
84735,CNDP1,7
1690,COCH,7
8506,CNTNAP1,7
23529,CLCF1,7
1395,CRHR2,7
10491,CRTAP,7
1419,CRYGB,7
1439,CSF2RB,7
51117,COQ4,7
51185,CRBN,7
1349,COX7B,7
81620,CDT1,7
50937,CDON,7
10309,CCNO,7
92002,CCNQ,7
219771,CCNY,7
966,CD59,7
10225,CD96,7
929,CD14,7
10877,CFHR4,7
1105,CHD1,7
22856,CHSY1,7
1134,CHRNA1,7
1615,DARS1,7
1634,DCN,7
1641,DCX,7
1513,CTSK,7
5476,CTSA,7
11330,CTRC,7
56603,CYP26B1,7
285440,CYP4V2,7
1583,CYP11A1,7
1581,CYP7A1,7
2202,EFEMP1,7
1967,EIF2B1,7
1889,ECE1,7
22845,DOLK,7
667,DST,7
1761,DMRT1,7
1740,DLG2,7
1742,DLG4,7
9829,DNAJC6,7
80331,DNAJC5,7
56947,MFF,7
4256,MGP,7
6307,MSMO1,7
27249,MMADHC,7
94025,MUC16,7
4522,MTHFD1,7
84665,MYPN,7
23040,MYT1L,7
8260,NAA10,7
81857,MED25,7
4158,MC2R,7
4192,MDK,7
79648,MCPH1,7
4135,MAP6,7
4125,MAN2B1,7
4036,LRP2,7
345193,LRIT3,7
8425,LTBP4,7
54551,MAGEL2,7
90678,LRSAM1,7
90624,LYRM7,7
8564,KMO,7
54800,KLHL24,7
7071,KLF10,7
167691,LCA5,7
89884,LHX4,7
9361,LONP1,7
51176,LEF1,7
3725,JUN,7
284058,KANSL1,7
10008,KCNE3,7
7994,KAT6A,7
9928,KIF14,7
3636,INPPL1,7
50939,IMPG2,7
3394,IRF8,7
3704,ITPA,7
80270,HSD3B7,7
26353,HSPB8,7
3376,IARS1,7
3273,HRG,7
3199,HOXA2,7
3483,IGFALS,7
3420,IDH3B,7
51124,IER3IP1,7
3551,IKBKB,7
22806,IKZF3,7
64375,IKZF4,7
9060,PAPSS2,7
5079,PAX5,7
8622,PDE8B,7
5145,PDE6A,7
5148,PDE6G,7
5149,PDE6H,7
5130,PCYT1A,7
5305,PIP4K2A,7
51604,PIGT,7
55650,PIGV,7
5264,PHYH,7
59335,PRDM12,7
5592,PRKG1,7
60675,PROK2,7
5521,PPP2R2B,7
8497,PPFIA4,7
27068,PPA2,7
25953,PNKD,7
9373,PLAA,7
494513,PJVK,7
59338,PLEKHA1,7
5351,PLOD1,7
8613,PLPP3,7
64175,P3H1,7
5020,OXT,7
4983,OPHN1,7
10215,OLIG2,7
4913,NTHL1,7
22978,NT5C2,7
51251,NT5C3A,7
4723,NDUFV1,7
25915,NDUFAF3,7
79133,NDUFAF5,7
91754,NEK9,7
4795,NFKBIL1,7
4688,NCF2,7
4689,NCF4,7
57502,NLGN4X,7
137814,NKX2-6,7
22861,NLRP1,7
55505,NOP10,7
6327,SCN2B,7
871,SERPINH1,7
25914,RTTN,7
10329,RXYLT1,7
6309,SC5D,7
91179,SCARF2,7
26278,SACS,7
6572,SLC18A3,7
8631,SKAP1,7
121260,SLC15A4,7
6509,SLC1A4,7
5002,SLC22A18,7
6462,SHBG,7
10280,SIGMAR1,7
23516,SLC39A14,7
64116,SLC39A8,7
10559,SLC35A1,7
55343,SLC35C1,7
22930,RAB3GAP1,7
9364,RAB28,7
5903,RANBP2,7
29098,RANGRF,7
9129,PRPF3,7
170679,PSORS1C1,7
9051,PSTPIP1,7
64221,ROBO3,7
6232,RPS27,7
6138,RPL15,7
6155,RPL27,7
343035,RD3,7
84839,RAX2,6
51308,REEP2,6
9939,RBM8A,6
5949,RBP3,6
3516,RBPJ,6
56729,RETN,6
5995,RGR,6
55005,RMND1,6
134701,RIPPLY2,6
389,RHOC,6
6154,RPL26,6
6165,RPL35A,6
22934,RPIA,6
6231,RPS26,6
6234,RPS28,6
6235,RPS29,6
6098,ROS1,6
165918,RNF168,6
5396,PRRX1,6
55851,PSENEN,6
54899,PXK,6
51651,PTRH2,6
5788,PTPRC,6
9791,PTDSS1,6
57038,RARS2,6
5932,RBBP8,6
8241,RBM10,6
55131,RBM28,6
22931,RAB18,6
51715,RAB23,6
5873,RAB27A,6
5836,PYGL,6
79912,PYROXD1,6
1811,SLC26A3,6
54716,SLC6A20,6
84189,SLITRK6,6
6550,SLC9A3,6
150094,SIK1,6
25942,SIN3A,6
285590,SH3PXD2B,6
9644,SH3PXD2A,6
6507,SLC1A3,6
9187,SLC24A1,6
6576,SLC25A1,6
6497,SKI,6
4891,SLC11A2,6
57030,SLC17A7,6
6275,S100A4,6
219285,SAMD9L,6
51128,SAR1B,6
54938,SARS2,6
81846,SBF2,6
950,SCARB2,6
6201,RPS7,6
5271,SERPINB8,6
6441,SFTPD,6
5345,SERPINF2,6
6342,SCP2,6
79048,SECISBP2,6
64218,SEMA4A,6
51091,SEPSECS,6
50507,NOX4,6
348938,NIPAL4,6
126328,NDUFA11,6
4540,ND5,6
128240,NAXE,6
23385,NCSTN,6
4692,NDN,6
9,NAT1,6
4744,NEFH,6
29078,NDUFAF4,6
116150,NUS1,6
8021,NUP214,6
23203,PMPCA,6
55163,PNPO,6
51082,POLR1D,6
51371,POMP,6
84892,POMGNT2,6
5534,PPP3R1,6
5629,PROX1,6
5582,PRKCG,6
9581,PREPL,6
5261,PHKG2,6
9487,PIGL,6
84720,PIGO,6
51227,PIGP,6
5291,PIK3CB,6
200576,PIKFYVE,6
5162,PDHB,6
5230,PGK1,6
5255,PHKA1,6
5256,PHKA2,6
11235,PDCD10,6
5139,PDE3A,6
5111,PCNA,6
5146,PDE6C,6
54704,PDP1,6
5083,PAX9,6
5096,PCCB,6
5092,PCBD1,6
5091,PC,6
388939,PCARE,6
400935,IL17REL,6
59067,IL21,6
28444,IGHV3-21,6
3459,IFNGR1,6
387733,IFITM5,6
51098,IFT52,6
11020,IFT27,6
3207,HOXA11,6
9456,HOMER1,6
79803,HPS6,6
57608,JCAD,6
84522,JAGN1,6
9636,ISG15,6
3676,ITGA4,6
10265,IRX5,6
3659,IRF1,6
54928,IMPAD1,6
51561,IL23A,6
26525,IL36RN,6
286676,ILDR1,6
3640,INSL3,6
10749,KIF1C,6
55605,KIF21A,6
3800,KIF5C,6
11081,KERA,6
154288,KHDC3L,6
23028,KDM1A,6
3737,KCNA2,6
23630,KCNE5,6
3786,KCNQ3,6
3955,LFNG,6
3939,LDHA,6
4001,LMNB1,6
81562,LMAN2L,6
3977,LIFR,6
163175,LGI4,6
3912,LAMB1,6
8462,KLF11,6
3816,KLK1,6
26249,KLHL3,6
10296,MAEA,6
4043,LRPAP1,6
9860,LRIG2,6
9782,MATR3,6
153562,MARVELD2,6
84693,MCEE,6
4170,MCL1,6
4241,MELTF,6
10461,MERTK,6
4649,MYO9A,6
4482,MSRA,6
8898,MTMR2,6
55149,MTPAP,6
4336,MOBP,6
3110,MNX1,6
136647,MPLKIP,6
4351,MPI,6
56945,MRPS22,6
51021,MRPS16,6
4247,MGAT2,6
406937,MIR145,6
